ID,Time,Group,Day,Inputs,Success
244149,3/8/2021 @ 18:58,1,3,"weapon1,weapon1,weapon1",1
244149,3/8/2021 @ 18:58,1,3,"weapon1,weapon1,weapon1",1
244149,3/8/2021 @ 18:58,1,3,"weapon1,weapon1,weapon1",1
244149,3/8/2021 @ 18:58,1,3,"weapon1,weapon1,weapon1",1
244149,3/8/2021 @ 18:58,1,3,"weapon1,weapon1,weapon1",1
523751,3/8/2021 @ 12:59,1,3,"weapon1,weapon1,weapon1",1
523751,3/8/2021 @ 12:59,1,3,,0
523751,3/8/2021 @ 12:59,1,3,"weapon1,weapon1,weapon1",1
523751,3/8/2021 @ 12:59,1,3,"weapon1,weapon1,weapon1",1
523751,3/8/2021 @ 12:59,1,3,"weapon1,weapon1,weapon1",1
523751,3/8/2021 @ 12:59,1,3,"weapon1,weapon1,weapon1",1
523751,3/8/2021 @ 12:59,1,3,"weapon1,weapon1,weapon1",1
523751,3/8/2021 @ 12:59,1,3,"weapon1,weapon1,weapon1",1
523751,3/8/2021 @ 12:59,1,3,"weapon1,weapon1,weapon1",1
523751,3/8/2021 @ 12:59,1,3,"weapon1,weapon1,weapon1",1
523751,3/8/2021 @ 12:59,1,3,"weapon1,weapon1,weapon1",1
523751,3/8/2021 @ 12:59,1,3,"weapon1,weapon1,weapon1",1
523751,3/8/2021 @ 12:59,1,3,"weapon1,weapon1,weapon1",1
523751,3/8/2021 @ 12:59,1,3,"weapon1,weapon1,weapon1",1
665063,3/8/2021 @ 11:59,1,2,"food1,food1,food1",1
523751,3/8/2021 @ 13:0,1,3,"weapon1,weapon1,weapon1",1
665063,3/8/2021 @ 12:0,1,2,"food1,food1,food1",1
523751,3/8/2021 @ 13:0,1,3,"weapon1,weapon1,weapon1",1
665063,3/8/2021 @ 12:0,1,2,"food1,food1,food1",1
665063,3/8/2021 @ 12:0,1,2,"food1,food1",1
665063,3/8/2021 @ 12:0,1,2,"food2,food3",0
665063,3/8/2021 @ 12:1,1,3,"food3,food3,food3",0
665063,3/8/2021 @ 12:1,1,3,"weapon1,weapon1,weapon1",1
665063,3/8/2021 @ 12:1,1,3,"weapon1,weapon1,weapon1",1
665063,3/8/2021 @ 12:2,1,3,"food3,food3,food2",0
903553,3/8/2021 @ 12:2,1,1,,0
903553,3/8/2021 @ 12:2,1,1,,0
903553,3/8/2021 @ 12:2,1,1,,0
903553,3/8/2021 @ 12:2,1,1,,0
903553,3/8/2021 @ 12:2,1,1,"food1,food1,food1",1
903553,3/8/2021 @ 12:2,1,1,"food1,food1,food1",1
903553,3/8/2021 @ 12:2,1,1,"food1,food1,food1",1
903553,3/8/2021 @ 12:2,1,1,"food1,food1,food1",1
903553,3/8/2021 @ 12:2,1,1,food3,0
903553,3/8/2021 @ 12:2,1,1,"food3,food3,food3",0
903553,3/8/2021 @ 12:2,1,1,,0
903553,3/8/2021 @ 12:2,1,1,"food3,food3,food3",0
903553,3/8/2021 @ 12:2,1,1,food3,0
903553,3/8/2021 @ 12:2,1,1,"food3,food3,food3",0
903553,3/8/2021 @ 12:2,1,1,"food3,food3,food3",0
522792,3/8/2021 @ 10:3,1,1,"food1,food1,food1",1
903553,3/8/2021 @ 12:3,1,1,food3,0
903553,3/8/2021 @ 12:3,1,1,"food3,food3,food3",0
903553,3/8/2021 @ 12:3,1,1,food3,0
522792,3/8/2021 @ 10:3,1,1,"food1,food1,food1",1
522792,3/8/2021 @ 10:3,1,1,"food1,food1,food1",1
522792,3/8/2021 @ 10:5,1,2,"food1,food1,food1",1
522792,3/8/2021 @ 10:5,1,2,"food1,food1,food1",1
522792,3/8/2021 @ 10:5,1,2,"food1,food1,food1",1
522792,3/8/2021 @ 10:5,1,2,"food1,food1,food1",1
522792,3/8/2021 @ 10:5,1,2,"food3,food3,food3",0
522792,3/8/2021 @ 10:5,1,2,"food3,food3,food3",0
522792,3/8/2021 @ 10:5,1,2,"food3,food1",1
522792,3/8/2021 @ 10:5,1,2,"food3,food1",1
709479,3/8/2021 @ 11:7,2,1,food1,0
709479,3/8/2021 @ 11:7,2,1,,0
709479,3/8/2021 @ 11:7,2,1,,0
709479,3/8/2021 @ 11:7,2,1,food1,0
667542,3/8/2021 @ 17:9,2,1,"food1,food1,food1",1
667542,3/8/2021 @ 17:9,2,1,"food1,food3,food1",0
667542,3/8/2021 @ 17:9,2,1,,0
667542,3/8/2021 @ 17:9,2,1,"food1,food1,food1",1
667542,3/8/2021 @ 17:9,2,1,"food1,food1,food1",1
667542,3/8/2021 @ 17:9,2,1,"food3,food3,food3",0
667542,3/8/2021 @ 17:9,2,1,"food1,food1",1
667542,3/8/2021 @ 17:11,2,2,"food1,food1",1
667542,3/8/2021 @ 17:11,2,2,"food1,food1",1
667542,3/8/2021 @ 17:11,2,2,"food1,food1",1
667542,3/8/2021 @ 17:11,2,2,"food2,food2,food2",0
667542,3/8/2021 @ 17:11,2,2,"food1,food2,food3",0
667542,3/8/2021 @ 17:11,2,2,food1,0
667542,3/8/2021 @ 17:11,2,2,"food1,food1,food2",0
667542,3/8/2021 @ 17:12,2,2,"food1,food3",0
667542,3/8/2021 @ 17:13,2,3,"weapon1,weapon1,weapon1",1
667542,3/8/2021 @ 17:13,2,3,"weapon1,weapon1,weapon1",1
667542,3/8/2021 @ 17:13,2,3,"weapon1,weapon1,weapon1",1
667542,3/8/2021 @ 17:13,2,3,"weapon1,weapon1,weapon1",1
667542,3/8/2021 @ 17:13,2,3,"weapon1,weapon1",1
667542,3/8/2021 @ 17:13,2,3,"weapon1,weapon1",1
667542,3/8/2021 @ 17:13,2,3,"weapon1,weapon1",1
667542,3/8/2021 @ 17:13,2,3,"weapon1,weapon1",1
667542,3/8/2021 @ 17:13,2,3,"weapon1,weapon1",1
667542,3/8/2021 @ 17:13,2,3,"weapon1,weapon1",1
667542,3/8/2021 @ 17:13,2,3,"weapon1,weapon1,weapon1",1
695954,3/8/2021 @ 23:13,2,1,,0
695954,3/8/2021 @ 23:14,2,1,"food1,food1,food1",1
695954,3/8/2021 @ 23:14,2,1,"food1,food1,food1",1
695954,3/8/2021 @ 23:14,2,1,"food1,food1,food1",1
960845,3/8/2021 @ 21:49,2,1,,0
320602,3/8/2021 @ 12:23,2,1,,0
320602,3/8/2021 @ 12:23,2,1,,0
744485,3/8/2021 @ 18:37,2,1,,0
744485,3/8/2021 @ 18:37,2,1,"food1,food1,food1",1
706646,3/8/2021 @ 11:43,2,1,"food1,food1",1
706646,3/8/2021 @ 11:44,2,1,"food1,food1,food1",1
706646,3/8/2021 @ 11:44,2,1,"food1,food1,food1",1
706646,3/8/2021 @ 11:44,2,1,"food3,food1",0
706646,3/8/2021 @ 11:44,2,1,"food1,food1",1
706646,3/8/2021 @ 11:44,2,1,"food2,food2",1
706646,3/8/2021 @ 11:44,2,1,"food1,food1",1
706646,3/8/2021 @ 11:45,2,1,"food3,food3",0
775235,4/8/2021 @ 2:43,2,1,,0
775235,4/8/2021 @ 2:43,2,1,,0
775235,4/8/2021 @ 2:44,2,1,,0
775235,4/8/2021 @ 2:44,2,1,food1,0
775235,4/8/2021 @ 2:44,2,1,"food1,food1,food1",1
775235,4/8/2021 @ 2:44,2,1,"food1,food1",1
775235,4/8/2021 @ 2:44,2,1,"food1,food1",1
775235,4/8/2021 @ 2:44,2,1,"food1,food1",1
775235,4/8/2021 @ 2:44,2,1,"food1,food1,food1",1
296737,3/8/2021 @ 11:44,2,1,"food1,food1,food1",1
296737,3/8/2021 @ 11:45,2,1,"food1,food1,food1",1
296737,3/8/2021 @ 11:45,2,1,"food1,food1,food1",1
296737,3/8/2021 @ 11:45,2,1,food3,0
296737,3/8/2021 @ 11:45,2,1,"food1,food1,food1",1
296737,3/8/2021 @ 11:45,2,1,"food3,food3,food3",0
296737,3/8/2021 @ 11:45,2,1,food3,0
296737,3/8/2021 @ 11:45,2,1,"food3,food3,food3",0
775235,4/8/2021 @ 2:46,2,2,"food1,food1,food1",1
775235,4/8/2021 @ 2:46,2,2,"food1,food1,food1",1
775235,4/8/2021 @ 2:46,2,2,"food1,food1",1
775235,4/8/2021 @ 2:47,2,2,"food1,food1",1
775235,4/8/2021 @ 2:47,2,2,"food1,food1",1
775235,4/8/2021 @ 2:47,2,2,"food1,food1",1
775235,4/8/2021 @ 2:47,2,2,"food1,food1",1
775235,4/8/2021 @ 2:47,2,2,"food1,food1",1
775235,4/8/2021 @ 2:47,2,2,"food1,food1",1
775235,4/8/2021 @ 2:47,2,2,"food2,food1",0
775235,4/8/2021 @ 2:47,2,2,"food1,food1,food1",1
775235,4/8/2021 @ 2:47,2,2,"food2,food2",1
775235,4/8/2021 @ 2:47,2,2,"food2,food1",0
775235,4/8/2021 @ 2:47,2,2,"food2,food2",1
775235,4/8/2021 @ 2:47,2,2,"food2,food2",1
775235,4/8/2021 @ 2:47,2,2,"food1,food1,food1",1
775235,4/8/2021 @ 2:47,2,2,"food2,food1,food1",0
775235,4/8/2021 @ 2:47,2,2,"food1,food1",1
296737,3/8/2021 @ 11:47,2,2,"food1,food1,food1",1
296737,3/8/2021 @ 11:47,2,2,"food1,food1,food1",1
775235,4/8/2021 @ 2:47,2,2,"food2,food2",1
296737,3/8/2021 @ 11:47,2,2,"food1,food1,food1",1
296737,3/8/2021 @ 11:47,2,2,"food1,food1,food1",1
296737,3/8/2021 @ 11:47,2,2,"food3,food3,food3",0
775235,4/8/2021 @ 2:49,2,3,"weapon1,weapon1,weapon1",1
775235,4/8/2021 @ 2:49,2,3,"weapon1,weapon1,weapon1",1
296737,3/8/2021 @ 11:49,2,3,"weapon1,weapon1,weapon1",1
775235,4/8/2021 @ 2:49,2,3,"weapon1,weapon1,weapon1",1
296737,3/8/2021 @ 11:49,2,3,"weapon1,weapon1,weapon1",1
775235,4/8/2021 @ 2:49,2,3,"weapon1,weapon1,weapon1",1
296737,3/8/2021 @ 11:49,2,3,"weapon1,weapon1,weapon1",1
775235,4/8/2021 @ 2:49,2,3,"weapon1,weapon1,weapon1",1
296737,3/8/2021 @ 11:49,2,3,"weapon3,weapon3,weapon1",0
775235,4/8/2021 @ 2:49,2,3,"weapon1,weapon1,weapon1",1
775235,4/8/2021 @ 2:49,2,3,"weapon1,weapon1,weapon1",1
775235,4/8/2021 @ 2:49,2,3,"weapon1,weapon1,weapon1",1
296737,3/8/2021 @ 11:49,2,3,weapon3,0
775235,4/8/2021 @ 2:49,2,3,"weapon1,weapon1",1
775235,4/8/2021 @ 2:49,2,3,"weapon1,weapon1",1
296737,3/8/2021 @ 11:49,2,3,"weapon3,weapon3",0
775235,4/8/2021 @ 2:49,2,3,"weapon1,weapon1",1
775235,4/8/2021 @ 2:49,2,3,"weapon1,weapon1",1
775235,4/8/2021 @ 2:49,2,3,"weapon1,weapon1",1
775235,4/8/2021 @ 2:49,2,3,"weapon1,weapon1",1
775235,4/8/2021 @ 2:49,2,3,"weapon1,weapon1,weapon1",1
296737,3/8/2021 @ 11:49,2,3,"weapon3,weapon3,weapon3",0
775235,4/8/2021 @ 2:49,2,3,"weapon1,weapon1",1
775235,4/8/2021 @ 2:49,2,3,,0
775235,4/8/2021 @ 2:49,2,3,,0
775235,4/8/2021 @ 2:49,2,3,"weapon1,weapon1",1
775235,4/8/2021 @ 2:49,2,3,"weapon1,weapon1,weapon1",1
936069,3/8/2021 @ 9:50,2,1,food1,0
936069,3/8/2021 @ 9:50,2,1,food1,0
936069,3/8/2021 @ 9:50,2,1,food1,0
936069,3/8/2021 @ 9:50,2,1,,0
936069,3/8/2021 @ 9:50,2,1,,0
936069,3/8/2021 @ 9:50,2,1,,0
312237,3/8/2021 @ 18:52,1,1,"food1,food1",1
312237,3/8/2021 @ 18:52,1,1,"food1,food1,food1",1
312237,3/8/2021 @ 18:52,1,1,,0
114457,3/8/2021 @ 11:53,1,1,"food1,food1,food1",1
114457,3/8/2021 @ 11:54,1,1,"food1,food3",1
114457,3/8/2021 @ 11:54,1,1,"food1,food1",1
114457,3/8/2021 @ 11:54,1,1,"food1,food1",1
114457,3/8/2021 @ 11:54,1,1,"food2,food2",1
114457,3/8/2021 @ 11:54,1,1,"food1,food1",1
114457,3/8/2021 @ 11:54,1,1,"food1,food1",1
114457,3/8/2021 @ 11:54,1,1,"food2,food2",1
114457,3/8/2021 @ 11:56,1,2,"food1,food1,food1",1
114457,3/8/2021 @ 11:56,1,2,"food1,food1,food1",1
114457,3/8/2021 @ 11:56,1,2,"food1,food1,food1",1
114457,3/8/2021 @ 11:56,1,2,"food1,food1,food1",1
601675,3/8/2021 @ 11:58,1,1,"food1,food1",1
800288,3/8/2021 @ 13:9,1,1,"food1,food1,food1",1
800288,3/8/2021 @ 13:10,1,1,"food1,food1,food1",1
800288,3/8/2021 @ 13:10,1,1,"food1,food1,food3",0
800288,3/8/2021 @ 13:10,1,1,"food1,food1",1
800288,3/8/2021 @ 13:10,1,1,"food1,food1",1
800288,3/8/2021 @ 13:10,1,1,"food1,food1",1
800288,3/8/2021 @ 13:10,1,1,"food2,food2,food2",0
800288,3/8/2021 @ 13:10,1,1,"food2,food2",1
342498,3/8/2021 @ 14:33,1,2,"food1,food1",1
448383,3/8/2021 @ 11:36,1,1,"food1,food1",1
448383,3/8/2021 @ 11:36,1,1,"food1,food1,food1",1
448383,3/8/2021 @ 11:36,1,1,"food1,food1,food1",1
448383,3/8/2021 @ 11:36,1,1,"food1,food1,food1",1
448383,3/8/2021 @ 11:36,1,1,food3,0
448383,3/8/2021 @ 11:36,1,1,,0
976102,3/8/2021 @ 12:39,1,1,food1,0
976102,3/8/2021 @ 12:39,1,1,"food1,food1,food1",1
976102,3/8/2021 @ 12:39,1,1,food1,0
976102,3/8/2021 @ 12:39,1,1,,0
976102,3/8/2021 @ 12:39,1,1,,0
976102,3/8/2021 @ 12:39,1,1,,0
976102,3/8/2021 @ 12:39,1,1,food1,0
887613,3/8/2021 @ 18:40,1,2,"food1,food1,food1",1
887613,3/8/2021 @ 18:40,1,2,"food1,food1,food1",1
454480,3/8/2021 @ 20:40,1,1,"food1,food1,food1",1
382960,3/8/2021 @ 13:46,1,1,"food1,food1",1
619250,4/8/2021 @ 5:55,1,1,"food1,food1,food1",1
784048,3/8/2021 @ 13:55,1,1,,0
784048,3/8/2021 @ 13:55,1,1,"food1,food1,food1",1
784048,3/8/2021 @ 13:55,1,1,"food1,food1,food1",1
784048,3/8/2021 @ 13:55,1,1,"food1,food1,food1",1
784048,3/8/2021 @ 13:55,1,1,"food1,food1,food1",1
619250,4/8/2021 @ 5:55,1,1,"food1,food1,food1",1
784048,3/8/2021 @ 13:55,1,1,"food3,food3,food3",0
619250,4/8/2021 @ 5:56,1,1,"food1,food1,food1",1
619250,4/8/2021 @ 5:56,1,1,"food1,food1,food1",1
619250,4/8/2021 @ 5:56,1,1,,0
942432,3/8/2021 @ 10:57,1,1,"food1,food1,food1",1
942432,3/8/2021 @ 10:57,1,1,"food1,food1,food1",1
942432,3/8/2021 @ 10:57,1,1,"food1,food1,food1",1
942432,3/8/2021 @ 10:57,1,1,"food3,food3,food3",0
942432,3/8/2021 @ 10:57,1,1,"food3,food1,food1",0
942432,3/8/2021 @ 10:58,1,1,,0
942432,3/8/2021 @ 10:58,1,1,"food3,food3,food3",0
942432,3/8/2021 @ 10:58,1,1,"food3,food3,food1",0
942432,3/8/2021 @ 10:58,1,1,,0
97635,3/8/2021 @ 20:1,1,1,,0
564226,3/8/2021 @ 11:1,1,1,food1,0
564226,3/8/2021 @ 11:1,1,1,"food1,food1,food1",1
564226,3/8/2021 @ 11:1,1,1,"food1,food1,food1",1
564226,3/8/2021 @ 11:1,1,1,,0
564226,3/8/2021 @ 11:1,1,1,"food1,food1,food1",1
564226,3/8/2021 @ 11:1,1,1,,0
564226,3/8/2021 @ 11:1,1,1,"food1,food1,food1",1
564226,3/8/2021 @ 11:1,1,1,,0
564226,3/8/2021 @ 11:1,1,1,"food3,food3,food3",0
564226,3/8/2021 @ 11:1,1,1,,0
41564,3/8/2021 @ 20:2,1,1,food1,0
205256,3/8/2021 @ 11:6,1,1,"food1,food1,food1",1
205256,3/8/2021 @ 11:6,1,1,"food1,food1,food1",1
205256,3/8/2021 @ 11:6,1,1,"food1,food1,food1",1
205256,3/8/2021 @ 11:6,1,1,"food1,food1,food1",1
205256,3/8/2021 @ 11:6,1,1,"food3,food3,food3",0
205256,3/8/2021 @ 11:6,1,1,,0
205256,3/8/2021 @ 11:8,1,2,"food1,food1,food1",1
205256,3/8/2021 @ 11:8,1,2,,0
205256,3/8/2021 @ 11:8,1,2,,0
205256,3/8/2021 @ 11:8,1,2,,0
205256,3/8/2021 @ 11:8,1,2,"food1,food1,food1",1
205256,3/8/2021 @ 11:8,1,2,,0
205256,3/8/2021 @ 11:8,1,2,,0
205256,3/8/2021 @ 11:8,1,2,,0
205256,3/8/2021 @ 11:8,1,2,"food1,food1,food1",1
205256,3/8/2021 @ 11:8,1,2,"food1,food1,food1",1
205256,3/8/2021 @ 11:9,1,2,"food1,food1,food1",1
205256,3/8/2021 @ 11:9,1,2,"food1,food1,food1",1
205256,3/8/2021 @ 11:9,1,2,"food1,food1,food1",1
961628,3/8/2021 @ 19:9,1,1,"food1,food1,food1",1
616208,3/8/2021 @ 14:9,1,1,,0
961628,3/8/2021 @ 19:10,1,1,"food1,food1,food1",1
616208,3/8/2021 @ 14:10,1,1,,0
961628,3/8/2021 @ 19:10,1,1,"food3,food3",0
961628,3/8/2021 @ 19:10,1,1,"food1,food1,food3",0
616208,3/8/2021 @ 14:10,1,1,"food1,food1,food1",1
616208,3/8/2021 @ 14:10,1,1,"food1,food1,food1",1
961628,3/8/2021 @ 19:10,1,1,"food1,food1,food1",1
961628,3/8/2021 @ 19:10,1,1,"food1,food1,food1",1
961628,3/8/2021 @ 19:10,1,1,"food3,food3,food3",0
961628,3/8/2021 @ 19:10,1,1,food3,0
616208,3/8/2021 @ 14:10,1,1,"food1,food3",1
961628,3/8/2021 @ 19:10,1,1,food3,0
961628,3/8/2021 @ 19:10,1,1,"food3,food3",0
323792,3/8/2021 @ 23:40,1,1,"food1,food1,food1",1
205256,3/8/2021 @ 11:10,1,3,"weapon1,weapon1,weapon1",1
205256,3/8/2021 @ 11:10,1,3,,0
205256,3/8/2021 @ 11:10,1,3,,0
961628,3/8/2021 @ 19:10,1,1,"food3,food3,food3",0
205256,3/8/2021 @ 11:10,1,3,"weapon1,weapon1,weapon1",1
205256,3/8/2021 @ 11:10,1,3,"weapon1,weapon1,weapon1",1
323792,3/8/2021 @ 23:40,1,1,"food1,food1,food1",1
205256,3/8/2021 @ 11:10,1,3,"weapon1,weapon1,weapon1",1
616208,3/8/2021 @ 14:10,1,1,"food1,food1",1
205256,3/8/2021 @ 11:10,1,3,"weapon1,weapon1,weapon1",1
205256,3/8/2021 @ 11:10,1,3,"weapon1,weapon1,weapon1",1
205256,3/8/2021 @ 11:10,1,3,"weapon1,weapon1,weapon1",1
205256,3/8/2021 @ 11:10,1,3,,0
205256,3/8/2021 @ 11:10,1,3,,0
323792,3/8/2021 @ 23:40,1,1,"food1,food1,food1",1
205256,3/8/2021 @ 11:11,1,3,"weapon1,weapon1,weapon1",1
323792,3/8/2021 @ 23:41,1,1,"food1,food1,food1",1
205256,3/8/2021 @ 11:11,1,3,"weapon1,weapon1,weapon1",1
205256,3/8/2021 @ 11:11,1,3,"weapon1,weapon1,weapon1",1
323792,3/8/2021 @ 23:41,1,1,"food3,food3,food3",0
205256,3/8/2021 @ 11:11,1,3,"weapon1,weapon1,weapon1",1
205256,3/8/2021 @ 11:11,1,3,"weapon3,weapon3,weapon3",0
205256,3/8/2021 @ 11:11,1,3,,0
205256,3/8/2021 @ 11:11,1,3,"weapon3,weapon3,weapon3",0
205256,3/8/2021 @ 11:11,1,3,,0
205256,3/8/2021 @ 11:11,1,3,"food3,food3,food3",0
205256,3/8/2021 @ 11:11,1,3,,0
205256,3/8/2021 @ 11:11,1,3,"food3,food3",0
205256,3/8/2021 @ 11:11,1,3,,0
205256,3/8/2021 @ 11:11,1,3,"food3,food3",0
205256,3/8/2021 @ 11:11,1,3,,0
205256,3/8/2021 @ 11:11,1,3,"weapon3,weapon3",0
205256,3/8/2021 @ 11:11,1,3,,0
168469,3/8/2021 @ 8:12,1,1,,0
616208,3/8/2021 @ 14:13,1,2,"food1,food1,food1",1
616208,3/8/2021 @ 14:13,1,2,"food1,food1,food1",1
616208,3/8/2021 @ 14:13,1,2,"food1,food1,food1",1
616208,3/8/2021 @ 14:13,1,2,"food1,food1,food1",1
616208,3/8/2021 @ 14:13,1,2,"food1,food3",1
616208,3/8/2021 @ 14:13,1,2,"food1,food1",1
616208,3/8/2021 @ 14:14,1,2,"food1,food1",1
616208,3/8/2021 @ 14:15,1,3,"weapon1,food3",0
616208,3/8/2021 @ 14:15,1,3,"food1,food1,food1",1
616208,3/8/2021 @ 14:16,1,3,"food2,food2",1
616208,3/8/2021 @ 14:16,1,3,"weapon1,weapon1,weapon1",1
616208,3/8/2021 @ 14:16,1,3,"weapon1,weapon3",0
616208,3/8/2021 @ 14:16,1,3,,0
616208,3/8/2021 @ 14:16,1,3,"weapon1,weapon1,weapon1",1
616208,3/8/2021 @ 14:16,1,3,"weapon1,weapon1,weapon1",1
616208,3/8/2021 @ 14:16,1,3,"weapon1,weapon1,weapon1",1
616208,3/8/2021 @ 14:16,1,3,"weapon1,weapon1,weapon1",1
616208,3/8/2021 @ 14:16,1,3,"weapon1,weapon1,weapon1",1
616208,3/8/2021 @ 14:16,1,3,"weapon1,weapon1,weapon1",1
616208,3/8/2021 @ 14:16,1,3,"weapon1,weapon1,weapon1",1
616208,3/8/2021 @ 14:16,1,3,"weapon1,weapon1,weapon1",1
616208,3/8/2021 @ 14:16,1,3,"weapon1,weapon1",1
343849,3/8/2021 @ 13:22,2,1,"food1,food1,food1",1
343849,3/8/2021 @ 13:22,2,1,food1,0
343849,3/8/2021 @ 13:22,2,1,"food1,food1",1
343849,3/8/2021 @ 13:22,2,1,"food1,food1,food1",1
343849,3/8/2021 @ 13:22,2,1,"food2,food3",0
343849,3/8/2021 @ 13:22,2,1,"food3,food3",0
343849,3/8/2021 @ 13:22,2,1,"food3,food3",0
343849,3/8/2021 @ 13:22,2,1,"food3,food3",0
343849,3/8/2021 @ 13:22,2,1,"food1,food1,food1",1
343849,3/8/2021 @ 13:22,2,1,"food3,food3,food3",0
343849,3/8/2021 @ 13:22,2,1,"food3,food3",0
343849,3/8/2021 @ 13:23,2,1,"food2,food3",0
644817,3/8/2021 @ 13:24,2,1,food1,0
644817,3/8/2021 @ 13:24,2,1,"food1,food1,food1",1
644817,3/8/2021 @ 13:24,2,1,"food1,food1,food1",1
644817,3/8/2021 @ 13:24,2,1,"food1,food1,food1",1
644817,3/8/2021 @ 13:24,2,1,"food1,food1,food1",1
644817,3/8/2021 @ 13:25,2,1,"food3,food3,food3",0
179,3/8/2021 @ 20:26,2,1,,0
179,3/8/2021 @ 20:26,2,1,,0
179,3/8/2021 @ 20:26,2,1,,0
179,3/8/2021 @ 20:26,2,1,,0
644817,3/8/2021 @ 13:27,2,2,"food1,food1,food1",1
248110,3/8/2021 @ 15:33,2,2,"food1,food1,food1",1
248110,3/8/2021 @ 15:33,2,2,"food1,food1",1
317118,3/8/2021 @ 14:34,2,1,"food1,food1,food1",1
317118,3/8/2021 @ 14:34,2,1,"food1,food1,food1",1
317118,3/8/2021 @ 14:34,2,1,"food1,food1,food1",1
317118,3/8/2021 @ 14:34,2,1,"food1,food1,food1",1
317118,3/8/2021 @ 14:34,2,1,"food3,food3,food3",0
317118,3/8/2021 @ 14:34,2,1,"food3,food3,food3",0
162032,3/8/2021 @ 22:34,2,1,,0
162032,3/8/2021 @ 22:34,2,1,"food1,food1,food1",1
162032,3/8/2021 @ 22:34,2,1,"food3,food1,food1",0
162032,3/8/2021 @ 22:34,2,1,,0
162032,3/8/2021 @ 22:35,2,1,"food1,food1,food1",1
162032,3/8/2021 @ 22:35,2,1,"food1,food1,food1",1
162032,3/8/2021 @ 22:35,2,1,"food3,food3,food3",0
363486,4/8/2021 @ 0:9,1,1,food1,0
469369,3/8/2021 @ 20:50,1,1,,0
420034,3/8/2021 @ 13:53,1,1,"food1,food1",1
558364,3/8/2021 @ 13:53,1,1,"food1,food1,food1",1
558364,3/8/2021 @ 13:54,1,1,"food1,food1,food1",1
902868,3/8/2021 @ 20:55,1,1,"food1,food1,food1",1
265424,3/8/2021 @ 14:56,1,1,food1,0
342864,3/8/2021 @ 13:11,1,1,"food1,food1,food1",1
342864,3/8/2021 @ 13:11,1,1,"food1,food1,food1",1
342864,3/8/2021 @ 13:11,1,1,"food1,food1,food1",1
342864,3/8/2021 @ 13:11,1,1,"food1,food1,food1",1
342864,3/8/2021 @ 13:11,1,1,"food3,food3,food3",0
342864,3/8/2021 @ 13:11,1,1,,0
342864,3/8/2021 @ 13:11,1,1,"food3,food3,food3",0
342864,3/8/2021 @ 13:11,1,1,food3,0
361475,3/8/2021 @ 14:13,1,1,,0
75583,4/8/2021 @ 0:43,1,1,,0
75583,4/8/2021 @ 0:43,1,1,,0
642109,3/8/2021 @ 15:14,1,2,,0
642109,3/8/2021 @ 15:14,1,2,"food1,food1,food1",1
642109,3/8/2021 @ 15:15,1,2,"food1,food1,food1",1
642109,3/8/2021 @ 15:15,1,2,"food1,food1,food1",1
508503,3/8/2021 @ 15:17,1,1,"food1,food1,food1",1
722371,3/8/2021 @ 22:18,1,1,,0
722371,3/8/2021 @ 22:18,1,1,,0
404230,3/8/2021 @ 15:20,1,1,food1,0
722371,3/8/2021 @ 22:20,1,2,,0
722371,3/8/2021 @ 22:20,1,2,"food1,food1,food1",1
722371,3/8/2021 @ 22:20,1,2,"food1,food1,food1",1
722371,3/8/2021 @ 22:20,1,2,"food1,food1,food1",1
722371,3/8/2021 @ 22:22,1,3,"weapon1,weapon1,weapon1",1
722371,3/8/2021 @ 22:22,1,3,"weapon1,weapon1,weapon1",1
722371,3/8/2021 @ 22:22,1,3,"weapon1,weapon1,weapon1",1
722371,3/8/2021 @ 22:22,1,3,"weapon1,weapon1,weapon1",1
722371,3/8/2021 @ 22:22,1,3,"weapon1,weapon1,weapon1",1
722371,3/8/2021 @ 22:22,1,3,"weapon1,weapon1,weapon1",1
722371,3/8/2021 @ 22:22,1,3,"weapon1,weapon1,weapon1",1
722371,3/8/2021 @ 22:22,1,3,"weapon1,weapon1,weapon1",1
722371,3/8/2021 @ 22:22,1,3,"weapon1,weapon1,weapon1",1
722371,3/8/2021 @ 22:22,1,3,"weapon1,weapon1,weapon1",1
722371,3/8/2021 @ 22:22,1,3,"weapon1,weapon1,weapon1",1
722371,3/8/2021 @ 22:22,1,3,"weapon1,weapon1,weapon1",1
332645,3/8/2021 @ 15:22,1,1,"food1,food1,food1",1
722371,3/8/2021 @ 22:22,1,3,"weapon1,weapon1,weapon1",1
722371,3/8/2021 @ 22:22,1,3,"weapon1,weapon1,weapon1",1
722371,3/8/2021 @ 22:22,1,3,"weapon1,weapon1,weapon1",1
722371,3/8/2021 @ 22:22,1,3,"weapon1,weapon1,weapon1",1
556315,3/8/2021 @ 22:22,1,1,,0
350196,3/8/2021 @ 20:25,1,1,"food1,food1,food1",1
350196,3/8/2021 @ 20:25,1,1,"food1,food1,food1",1
350196,3/8/2021 @ 20:25,1,1,"food1,food1,food1",1
350196,3/8/2021 @ 20:25,1,1,"food1,food1,food1",1
972341,3/8/2021 @ 12:30,1,2,,0
972341,3/8/2021 @ 12:30,1,2,"food1,food1,food1",1
972341,3/8/2021 @ 12:30,1,2,"food1,food1,food1",1
972341,3/8/2021 @ 12:30,1,2,"food1,food1,food1",1
972341,3/8/2021 @ 12:30,1,2,"food1,food1,food1",1
